Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,source,Item_Type_Combined,Years_Established
11.65,Low Fat,0.230246928,Baking Goods,152.1024,Small,Tier 1,Grocery Store,,test,Food,36
11.0,Low Fat,0.008939091,Meat,122.7756,High,Tier 3,Supermarket Type1,,test,Food,34
19.85,Regular,0.081387594,Breads,166.0816,High,Tier 3,Supermarket Type1,,test,Food,34
15.6,Low Fat,0.081230024,Baking Goods,109.8544,Medium,Tier 1,Supermarket Type1,,test,Food,22
7.67,Not Applicable,0.323637245,Household,35.5216,Small,Tier 1,Grocery Store,,test,Non-Consumable,36
15.85,Regular,0.007186838,Snack Foods,41.148,Small,Tier 2,Supermarket Type1,,test,Food,14
16.1,Regular,0.013672625,Fruits and Vegetables,106.8596,Small,Tier 2,Supermarket Type1,,test,Food,14
5.845,Regular,0.105612027,Frozen Foods,214.8218,Small,Tier 2,Supermarket Type1,,test,Food,14
16.6,Not Applicable,0.016235909,Health and Hygiene,108.9596,Medium,Tier 1,Supermarket Type1,,test,Non-Consumable,22
17.7,Regular,0.121774611,Meat,101.8674,High,Tier 3,Supermarket Type1,,test,Food,34
7.55,Regular,0.03111966,Fruits and Vegetables,122.6072,Small,Tier 2,Supermarket Type1,,test,Food,14
18.5,Low Fat,0.02580175,Meat,89.0172,Medium,Tier 1,Supermarket Type1,,test,Food,22
15.6,Low Fat,0.087856073,Snack Foods,220.7798,Medium,Tier 1,Supermarket Type1,,test,Food,22
18.6,Low Fat,0.047889939,Snack Foods,186.9898,Small,Tier 1,Supermarket Type1,,test,Food,24
13.3,Low Fat,0.021273561,Baking Goods,117.8124,Small,Tier 1,Supermarket Type1,,test,Food,24
11.15,Regular,0.104797702,Baking Goods,101.8648,Medium,Tier 3,Supermarket Type3,,test,Food,36
15.7,Regular,0.066296239,Frozen Foods,125.9046,Small,Tier 1,Grocery Store,,test,Food,36
8.18,Not Applicable,0.022988989,Household,143.3154,Small,Tier 1,Grocery Store,,test,Non-Consumable,36
13.1,Low Fat,0.075212058,Dairy,165.1158,Medium,Tier 3,Supermarket Type3,,test,Food,36
15.1,Not Applicable,0.059660386,Household,236.7248,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
7.68,Not Applicable,0.267106722,Health and Hygiene,85.4224,Small,Tier 1,Grocery Store,,test,Non-Consumable,36
7.535,Low Fat,0.13689554,Soft Drinks,120.244,Small,Tier 3,Grocery Store,,test,Drinks,23
12.35,Low Fat,0.0,Fruits and Vegetables,115.0518,Small,Tier 2,Supermarket Type1,,test,Food,17
20.25,Not Applicable,0.247843179,Health and Hygiene,107.6938,Small,Tier 3,Grocery Store,,test,Non-Consumable,23
9.395,Low Fat,0.045454306,Snack Foods,83.125,Medium,Tier 3,Supermarket Type2,,test,Food,12
12.5,Low Fat,0.0,Canned,118.144,Small,Tier 1,Supermarket Type1,,test,Food,24
14.1,Low Fat,0.0,Snack Foods,196.6084,Medium,Tier 3,Supermarket Type3,,test,Food,36
6.92,Regular,0.130924914,Breakfast,91.1804,Small,Tier 1,Supermarket Type1,,test,Food,24
5.735,Low Fat,0.057076739,Fruits and Vegetables,175.737,Small,Tier 2,Supermarket Type1,,test,Food,19
10.5,Not Applicable,0.011233267,Household,235.5248,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
17.25,Regular,0.047257274,Snack Foods,97.0068,Small,Tier 2,Supermarket Type1,,test,Food,17
10.3,Regular,0.058827383,Fruits and Vegetables,189.853,Small,Tier 1,Supermarket Type1,,test,Food,24
8.985,Low Fat,0.184150125,Fruits and Vegetables,98.47,Medium,Tier 3,Supermarket Type2,,test,Food,12
6.385,Regular,0.123607578,Snack Foods,36.4874,High,Tier 3,Supermarket Type1,,test,Food,34
5.78,Low Fat,0.014552313,Soft Drinks,145.1102,Small,Tier 2,Supermarket Type1,,test,Drinks,17
9.6,Low Fat,0.096297398,Soft Drinks,167.3158,Small,Tier 1,Supermarket Type1,,test,Drinks,24
16.75,Not Applicable,0.076044136,Health and Hygiene,34.9532,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
5.88,Regular,0.030309247,Frozen Foods,103.499,Small,Tier 2,Supermarket Type1,,test,Food,19
9.195,Low Fat,0.108110205,Snack Foods,181.5634,Small,Tier 2,Supermarket Type1,,test,Food,19
17.6,Low Fat,0.010060255,Snack Foods,163.8552,Small,Tier 2,Supermarket Type1,,test,Food,19
18.35,Low Fat,0.099669602,Fruits and Vegetables,92.9462,Small,Tier 2,Supermarket Type1,,test,Food,14
17.25,Low Fat,0.037186151,Soft Drinks,164.3526,Small,Tier 1,Supermarket Type1,,test,Drinks,24
20.85,Regular,0.056553503,Breads,104.9648,Medium,Tier 1,Supermarket Type1,,test,Food,22
5.4,Not Applicable,0.080536751,Health and Hygiene,165.8526,Small,Tier 3,Grocery Store,,test,Non-Consumable,23
15.1,Regular,0.066751989,Snack Foods,257.4304,Medium,Tier 3,Supermarket Type3,,test,Food,36
17.5,Low Fat,0.026044866,Fruits and Vegetables,185.2266,Small,Tier 3,Grocery Store,,test,Food,23
15.2,Low Fat,0.092137107,Snack Foods,227.4352,Medium,Tier 3,Supermarket Type2,,test,Food,12
16.2,Regular,0.214952566,Frozen Foods,178.437,Small,Tier 3,Grocery Store,,test,Food,23
20.1,Regular,0.054679411,Fruits and Vegetables,193.282,Medium,Tier 1,Supermarket Type1,,test,Food,22
20.75,Regular,0.129313138,Seafood,239.488,Small,Tier 2,Supermarket Type1,,test,Food,17
19.2,Not Applicable,0.077507549,Household,197.911,Small,Tier 1,Supermarket Type1,,test,Non-Consumable,24
7.785,Low Fat,0.139526439,Dairy,103.1306,Small,Tier 2,Supermarket Type1,,test,Food,17
4.555,Regular,0.034190793,Frozen Foods,112.0544,Medium,Tier 3,Supermarket Type3,,test,Food,36
17.85,Low Fat,0.046595951,Meat,151.5682,High,Tier 3,Supermarket Type1,,test,Food,34
9.5,Low Fat,0.0,Fruits and Vegetables,111.3228,Small,Tier 1,Supermarket Type1,,test,Food,24
7.825,Low Fat,0.080079022,Meat,65.1826,Small,Tier 2,Supermarket Type1,,test,Food,14
19.7,Regular,0.016230842,Canned,185.9556,Medium,Tier 1,Supermarket Type1,,test,Food,22
20.35,Regular,0.15192798,Meat,79.4276,Small,Tier 2,Supermarket Type1,,test,Food,14
13.35,Low Fat,0.15266209,Snack Foods,150.3708,Small,Tier 3,Grocery Store,,test,Food,23
10.395,Low Fat,0.112003932,Snack Foods,58.022,High,Tier 3,Supermarket Type1,,test,Food,34
13.85,Low Fat,0.03456382,Hard Drinks,117.2492,Small,Tier 2,Supermarket Type1,,test,Drinks,17
6.85,Low Fat,0.022918858,Frozen Foods,261.5594,Medium,Tier 1,Supermarket Type1,,test,Food,22
5.19,Regular,0.044244253,Meat,104.899,Small,Tier 2,Supermarket Type1,,test,Food,17
10.195,Low Fat,0.127097968,Canned,112.3886,Small,Tier 2,Supermarket Type1,,test,Food,14
8.51,Not Applicable,0.0,Household,142.947,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
20.2,Not Applicable,0.011817852,Household,153.134,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,17
7.89,Low Fat,0.036281701,Dairy,119.6782,Medium,Tier 3,Supermarket Type2,,test,Food,12
17.25,Regular,0.124618061,Breakfast,40.548,Medium,Tier 3,Supermarket Type3,,test,Food,36
6.385,Low Fat,0.083822437,Hard Drinks,107.3596,Small,Tier 2,Supermarket Type1,,test,Drinks,17
10.1,Not Applicable,0.05616476,Household,117.0492,Medium,Tier 1,Supermarket Type1,,test,Non-Consumable,22
11.65,Regular,0.058970075,Baking Goods,171.9422,Medium,Tier 3,Supermarket Type2,,test,Food,12
18.35,Regular,0.094830216,Fruits and Vegetables,85.6882,Small,Tier 2,Supermarket Type1,,test,Food,14
15.75,Not Applicable,0.226084177,Household,98.67,Small,Tier 3,Grocery Store,,test,Non-Consumable,23
13.1,Low Fat,0.07457713,Dairy,76.2354,Medium,Tier 3,Supermarket Type3,,test,Food,36
6.035,Low Fat,0.142055011,Snack Foods,152.3998,Small,Tier 2,Supermarket Type1,,test,Food,14
10.65,Regular,0.149062064,Snack Foods,232.1668,Small,Tier 1,Grocery Store,,test,Food,36
7.68,Not Applicable,0.152527644,Health and Hygiene,85.2224,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,17
17.75,Low Fat,0.030429846,Dairy,257.2672,Small,Tier 2,Supermarket Type1,,test,Food,17
17.75,Low Fat,0.055297776,Fruits and Vegetables,143.7444,Medium,Tier 3,Supermarket Type2,,test,Food,12
20.1,Regular,0.054594531,Fruits and Vegetables,191.682,Small,Tier 1,Supermarket Type1,,test,Food,24
16.7,Regular,0.052411676,Frozen Foods,115.2176,Small,Tier 1,Supermarket Type1,,test,Food,24
5.5,Not Applicable,0.047089304,Others,100.1016,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,17
6.13,Low Fat,0.102398197,Fruits and Vegetables,52.7298,Small,Tier 2,Supermarket Type1,,test,Food,19
11.8,Regular,0.093845664,Snack Foods,126.4704,Small,Tier 2,Supermarket Type1,,test,Food,19
11.6,Regular,0.079052286,Frozen Foods,82.3276,Medium,Tier 1,Supermarket Type1,,test,Food,22
9.1,Not Applicable,0.055160326,Household,111.9518,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
19.0,Regular,0.097863571,Frozen Foods,46.0718,Small,Tier 2,Supermarket Type1,,test,Food,14
13.5,Regular,0.129340955,Starchy Foods,95.7068,Medium,Tier 3,Supermarket Type2,,test,Food,12
5.0,Low Fat,0.043996354,Soft Drinks,189.353,Small,Tier 2,Supermarket Type1,,test,Drinks,17
10.695,Regular,0.106217878,Breakfast,176.7712,Small,Tier 1,Grocery Store,,test,Food,36
17.6,Not Applicable,0.015718858,Household,182.3976,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
11.5,Not Applicable,0.021096732,Health and Hygiene,132.8942,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
6.895,Low Fat,0.022506125,Meat,142.2812,Small,Tier 2,Supermarket Type1,,test,Food,19
15.0,Low Fat,0.118314903,Snack Foods,226.5694,Medium,Tier 3,Supermarket Type3,,test,Food,36
15.5,Regular,0.125583323,Fruits and Vegetables,178.3028,High,Tier 3,Supermarket Type1,,test,Food,34
18.35,Low Fat,0.015390879,Hard Drinks,106.1938,Small,Tier 2,Supermarket Type1,,test,Drinks,14
14.5,Regular,0.09712024,Snack Foods,158.3262,High,Tier 3,Supermarket Type1,,test,Food,34
9.3,Not Applicable,0.044751804,Household,243.8802,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
6.55,Regular,0.0345978,Breads,155.4288,Small,Tier 2,Supermarket Type1,,test,Food,17
17.6,Not Applicable,0.082499046,Health and Hygiene,159.192,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
10.395,Regular,0.0,Baking Goods,49.6008,Medium,Tier 1,Supermarket Type1,,test,Food,22
9.5,Regular,0.035294406,Fruits and Vegetables,172.1448,Medium,Tier 3,Supermarket Type2,,test,Food,12
18.85,Not Applicable,0.052266868,Health and Hygiene,191.8846,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
18.6,Not Applicable,0.080501443,Health and Hygiene,96.2436,Small,Tier 1,Supermarket Type1,,test,Non-Consumable,24
6.035,Low Fat,0.1412293,Snack Foods,155.5998,Small,Tier 2,Supermarket Type1,,test,Food,17
12.1,Low Fat,0.040585593,Fruits and Vegetables,177.5002,Small,Tier 2,Supermarket Type1,,test,Food,14
20.75,Regular,0.130069181,Seafood,238.988,Small,Tier 2,Supermarket Type1,,test,Food,14
9.895,Not Applicable,0.100540036,Household,234.0642,Small,Tier 3,Grocery Store,,test,Non-Consumable,23
10.5,Not Applicable,0.027387523,Household,172.1106,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
17.0,Not Applicable,0.051956477,Health and Hygiene,122.773,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
10.5,Regular,0.010979782,Snack Foods,164.2842,Small,Tier 2,Supermarket Type1,,test,Food,17
16.25,Not Applicable,0.039138761,Household,116.1176,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,17
6.11,Regular,0.151954004,Soft Drinks,44.4086,Small,Tier 1,Supermarket Type1,,test,Drinks,24
11.8,Not Applicable,0.008574487,Health and Hygiene,115.4492,Medium,Tier 1,Supermarket Type1,,test,Non-Consumable,22
18.5,Low Fat,0.052174319,Snack Foods,116.8124,Small,Tier 2,Supermarket Type1,,test,Food,19
14.6,Low Fat,0.150442215,Soft Drinks,50.6692,High,Tier 3,Supermarket Type1,,test,Drinks,34
16.75,Low Fat,0.215728288,Breads,86.9856,Small,Tier 3,Grocery Store,,test,Food,23
15.1,Low Fat,0.173751022,Snack Foods,198.211,Medium,Tier 1,Supermarket Type1,,test,Food,22
15.2,Not Applicable,0.03357108,Household,111.1912,High,Tier 3,Supermarket Type1,,test,Non-Consumable,34
11.1,Low Fat,0.177212413,Baking Goods,158.1604,Small,Tier 2,Supermarket Type1,,test,Food,14
14.85,Low Fat,0.098383632,Fruits and Vegetables,168.9474,Small,Tier 2,Supermarket Type1,,test,Food,17
15.0,Low Fat,0.154616614,Starchy Foods,106.8938,Medium,Tier 3,Supermarket Type2,,test,Food,12
8.42,Not Applicable,0.196572047,Health and Hygiene,63.7168,Small,Tier 1,Grocery Store,,test,Non-Consumable,36
5.88,Regular,0.030101427,Frozen Foods,101.799,Medium,Tier 3,Supermarket Type3,,test,Food,36
8.645,Low Fat,0.021673936,Canned,51.9982,Medium,Tier 3,Supermarket Type2,,test,Food,12
9.27,Low Fat,0.061488083,Dairy,150.805,Medium,Tier 3,Supermarket Type3,,test,Food,36
15.5,Low Fat,0.032867137,Baking Goods,108.0938,Small,Tier 2,Supermarket Type1,,test,Food,17
7.72,Regular,0.088364662,Fruits and Vegetables,118.7466,Small,Tier 1,Supermarket Type1,,test,Food,24
16.0,Low Fat,0.0,Dairy,141.9154,Small,Tier 2,Supermarket Type1,,test,Food,17
9.6,Low Fat,0.035724069,Snack Foods,243.617,Medium,Tier 3,Supermarket Type2,,test,Food,12
15.35,Low Fat,0.013890902,Frozen Foods,65.2168,Small,Tier 2,Supermarket Type1,,test,Food,14
12.3,Not Applicable,0.052799022,Household,187.753,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
19.1,Not Applicable,0.09229222,Others,184.2608,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
9.195,Low Fat,0.115118638,Frozen Foods,58.1246,Small,Tier 2,Supermarket Type1,,test,Food,19
6.13,Not Applicable,0.028378929,Household,108.8912,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
13.0,Not Applicable,0.035108732,Household,49.6034,Small,Tier 1,Supermarket Type1,,test,Non-Consumable,24
15.1,Low Fat,0.174187994,Snack Foods,196.911,Medium,Tier 3,Supermarket Type2,,test,Food,12
19.75,Low Fat,0.041357113,Fruits and Vegetables,116.1466,Small,Tier 2,Supermarket Type1,,test,Food,17
12.1,Low Fat,0.020610288,Snack Foods,149.8734,Small,Tier 2,Supermarket Type1,,test,Food,19
16.1,Regular,0.0,Frozen Foods,126.1362,High,Tier 3,Supermarket Type1,,test,Food,34
15.7,Low Fat,0.122992956,Canned,133.3942,Medium,Tier 3,Supermarket Type2,,test,Food,12
10.0,Regular,0.063302674,Frozen Foods,230.3668,Small,Tier 2,Supermarket Type1,,test,Food,19
8.42,Not Applicable,0.070678631,Household,217.0192,Medium,Tier 1,Supermarket Type1,,test,Non-Consumable,22
5.175,Not Applicable,0.030417024,Health and Hygiene,34.0874,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
20.25,Not Applicable,0.148910161,Health and Hygiene,108.2938,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
19.5,Not Applicable,0.01578895,Household,185.7608,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
17.25,Low Fat,0.187416266,Frozen Foods,37.5822,Small,Tier 1,Grocery Store,,test,Food,36
7.575,Low Fat,0.055615757,Dairy,196.4768,Medium,Tier 3,Supermarket Type2,,test,Food,12
10.65,Not Applicable,0.048646173,Others,166.1526,High,Tier 3,Supermarket Type1,,test,Non-Consumable,34
11.395,Not Applicable,0.0,Health and Hygiene,48.5034,High,Tier 3,Supermarket Type1,,test,Non-Consumable,34
17.75,Low Fat,0.014639563,Fruits and Vegetables,160.1262,Medium,Tier 3,Supermarket Type2,,test,Food,12
9.5,Regular,0.105099347,Canned,79.296,Small,Tier 2,Supermarket Type1,,test,Food,14
9.895,Regular,0.028715402,Canned,115.1492,Small,Tier 2,Supermarket Type1,,test,Food,17
12.1,Low Fat,0.04042006,Fruits and Vegetables,178.0002,Medium,Tier 1,Supermarket Type1,,test,Food,22
13.0,Regular,0.083986263,Canned,195.9426,Small,Tier 2,Supermarket Type1,,test,Food,14
9.3,Low Fat,0.075228873,Fruits and Vegetables,90.0172,Small,Tier 1,Grocery Store,,test,Food,36
14.65,Not Applicable,0.072474272,Household,261.4594,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
12.3,Low Fat,0.021905319,Frozen Foods,190.4162,Small,Tier 2,Supermarket Type1,,test,Food,19
15.1,Low Fat,0.05529173,Fruits and Vegetables,218.7166,Medium,Tier 1,Supermarket Type1,,test,Food,22
11.0,Not Applicable,0.038049213,Health and Hygiene,40.548,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
9.42,Regular,0.0438948,Frozen Foods,62.2194,Small,Tier 2,Supermarket Type1,,test,Food,17
18.6,Low Fat,0.151321932,Breakfast,100.7358,Medium,Tier 3,Supermarket Type3,,test,Food,36
16.6,Low Fat,0.122725386,Fruits and Vegetables,171.7738,Medium,Tier 3,Supermarket Type2,,test,Food,12
19.25,Regular,0.058275104,Frozen Foods,82.1908,Small,Tier 1,Supermarket Type1,,test,Food,24
15.1,Regular,0.094422403,Fruits and Vegetables,59.9194,Small,Tier 2,Supermarket Type1,,test,Food,14
8.39,Not Applicable,0.119913753,Household,164.5868,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
7.27,Regular,0.034783374,Canned,90.5488,Small,Tier 3,Grocery Store,,test,Food,23
15.1,Not Applicable,0.0,Household,235.5248,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
10.895,Low Fat,0.035717774,Fruits and Vegetables,129.9284,High,Tier 3,Supermarket Type1,,test,Food,34
19.5,Low Fat,0.128466007,Breads,155.2314,Small,Tier 2,Supermarket Type1,,test,Food,19
7.685,Not Applicable,0.025456246,Health and Hygiene,144.876,High,Tier 3,Supermarket Type1,,test,Non-Consumable,34
7.105,Not Applicable,0.044808762,Household,58.7562,Small,Tier 1,Supermarket Type1,,test,Non-Consumable,24
13.15,Low Fat,0.022776641,Fruits and Vegetables,160.892,High,Tier 3,Supermarket Type1,,test,Food,34
15.85,Regular,0.061344855,Meat,44.2744,Medium,Tier 3,Supermarket Type2,,test,Food,12
10.5,Regular,0.238579765,Breads,158.5578,Small,Tier 3,Grocery Store,,test,Food,23
5.985,Low Fat,0.005666384,Baking Goods,184.3924,Small,Tier 1,Supermarket Type1,,test,Food,24
11.1,Low Fat,0.134487886,Snack Foods,217.3482,Medium,Tier 3,Supermarket Type3,,test,Food,36
12.0,Regular,0.02045255,Meat,97.5042,Small,Tier 2,Supermarket Type1,,test,Food,19
8.63,Low Fat,0.031089367,Snack Foods,187.1582,Small,Tier 2,Supermarket Type1,,test,Food,17
6.465,Low Fat,0.124482575,Canned,263.5884,Small,Tier 2,Supermarket Type1,,test,Food,17
13.65,Regular,0.0,Canned,212.7902,Medium,Tier 3,Supermarket Type2,,test,Food,12
15.6,Low Fat,0.025239329,Snack Foods,176.2054,Medium,Tier 1,Supermarket Type1,,test,Food,22
9.6,Regular,0.027211198,Snack Foods,257.5304,Medium,Tier 3,Supermarket Type3,,test,Food,36
14.0,Not Applicable,0.048310673,Health and Hygiene,128.431,Small,Tier 3,Grocery Store,,test,Non-Consumable,23
11.0,Not Applicable,0.0,Health and Hygiene,100.6358,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
10.1,Low Fat,0.024164336,Canned,117.715,Small,Tier 1,Supermarket Type1,,test,Food,24
19.25,Regular,0.0,Meat,196.211,Medium,Tier 1,Supermarket Type1,,test,Food,22
16.75,Low Fat,0.021257124,Hard Drinks,54.5298,Medium,Tier 1,Supermarket Type1,,test,Drinks,22
6.57,Low Fat,0.065749633,Hard Drinks,261.8278,Medium,Tier 3,Supermarket Type3,,test,Drinks,36
10.895,Low Fat,0.064776303,Fruits and Vegetables,196.8794,Medium,Tier 1,Supermarket Type1,,test,Food,22
16.25,Low Fat,0.043078428,Fruits and Vegetables,169.5474,Small,Tier 3,Grocery Store,,test,Food,23
16.1,Low Fat,0.100641176,Fruits and Vegetables,77.6328,Medium,Tier 3,Supermarket Type2,,test,Food,12
13.0,Low Fat,0.153490728,Canned,79.1986,High,Tier 3,Supermarket Type1,,test,Food,34
13.65,Regular,0.046576823,Meat,34.5532,Small,Tier 1,Grocery Store,,test,Food,36
18.6,Not Applicable,0.0,Others,56.7588,Small,Tier 1,Grocery Store,,test,Non-Consumable,36
10.395,Low Fat,0.030133592,Baking Goods,115.1176,High,Tier 3,Supermarket Type1,,test,Food,34
18.2,Not Applicable,0.058457925,Household,221.4456,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,17
10.3,Regular,0.025037414,Baking Goods,173.6422,Small,Tier 2,Supermarket Type1,,test,Food,14
14.6,Not Applicable,0.025681604,Household,197.7084,High,Tier 3,Supermarket Type1,,test,Non-Consumable,34
11.6,Regular,0.156701315,Breakfast,168.9474,High,Tier 3,Supermarket Type1,,test,Food,34
18.25,Low Fat,0.088962349,Frozen Foods,195.6452,Medium,Tier 1,Supermarket Type1,,test,Food,22
7.6,Regular,0.143216309,Starchy Foods,171.4448,Small,Tier 2,Supermarket Type1,,test,Food,14
9.065,Low Fat,0.20192757,Frozen Foods,93.4094,Small,Tier 1,Grocery Store,,test,Food,36
19.2,Low Fat,0.124050391,Canned,92.4488,Small,Tier 1,Supermarket Type1,,test,Food,24
12.1,Low Fat,0.114852339,Baking Goods,220.9114,Small,Tier 2,Supermarket Type1,,test,Food,17
16.1,Low Fat,0.065551931,Dairy,146.476,Small,Tier 2,Supermarket Type1,,test,Food,14
10.3,Low Fat,0.146050812,Meat,102.0648,High,Tier 3,Supermarket Type1,,test,Food,34
18.85,Regular,0.1385204,Snack Foods,252.3724,Medium,Tier 1,Supermarket Type1,,test,Food,22
14.0,Not Applicable,0.024380523,Household,41.4454,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
14.85,Low Fat,0.098320351,Fruits and Vegetables,167.9474,High,Tier 3,Supermarket Type1,,test,Food,34
11.8,Not Applicable,0.059068474,Health and Hygiene,79.9618,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
15.5,Regular,0.156898705,Snack Foods,147.9418,Small,Tier 2,Supermarket Type1,,test,Food,17
20.35,Low Fat,0.084140646,Meat,184.0292,Medium,Tier 3,Supermarket Type2,,test,Food,12
13.65,Low Fat,0.039791206,Frozen Foods,33.4558,High,Tier 3,Supermarket Type1,,test,Food,34
20.0,Regular,0.090156718,Frozen Foods,127.1678,Small,Tier 1,Grocery Store,,test,Food,36
